contract_address,token,user,amount,tx_hash,block_number,block_hash,network,tx_index,log_index
0xd7a8b6b0aa92acb888405b1033b559ea0248a7ff,0xc060e5567b4f15473b646cb5b3bbb977eada7bfd,0xb3c1c193dea28c15ca2ca57b37d55a399540b1b8,10000000000000000,0x3082ceab4c2570e80237d2e1753bd21d9917e6b106aba1ffcc66acc6708ef687,4493351,0xb160c26c256cfd90a17ed16dd6a894f309ce038b724d80c6f04070562bb071cb,mevm
0xd7a8b6b0aa92acb888405b1033b559ea0248a7ff,0xc060e5567b4f15473b646cb5b3bbb977eada7bfd,0x90cc5df6f117f3217dffa7521d77b1e47fed0156,10000000000000000,0xce000c5e6d6537804644f39bd841146e1015013a6a1e54d15e3bdbe6941084de,5520481,0xd5d59f75e73d6e5f28b46841df5878dea93450984bd0be1113cd8b22bdf3cfbc,mevm
